Time,Stock,Brd,Price,Qty,BT,BC,SC,m
10:26:11,INDF,RG,6350,214,D,IF,AK,F
10:26:10,INDF,RG,6375,1000,D,XC,ZP,F
10:25:17,INDF,RG,6375,24,F,ZP,ZP,F
10:24:52,INDF,RG,6375,1,D,DH,ZP,F
10:24:36,INDF,RG,6350,1,D,IF,DX,D
10:24:33,INDF,RG,6375,2,F,AK,ZP,F
10:24:31,INDF,RG,6350,146,D,IF,AK,F
10:24:30,INDF,RG,6350,202,D,IF,AK,F
10:24:30,INDF,RG,6350,38,D,IF,ZP,F
10:24:30,INDF,RG,6350,2,D,YP,ZP,F
10:24:30,INDF,RG,6350,1,D,PD,ZP,F
10:24:30,INDF,RG,6350,1,D,KK,ZP,F
10:24:30,INDF,RG,6350,10,F,ZP,ZP,F
10:24:30,INDF,RG,6350,4,D,CC,ZP,F
10:24:30,INDF,RG,6350,2,D,YP,ZP,F
10:24:30,INDF,RG,6350,31,F,ZP,ZP,F
10:23:26,INDF,RG,6375,1,D,KK,ZP,F
10:22:21,INDF,RG,6375,1,D,CC,ZP,F
10:22:01,INDF,RG,6350,1,F,ZP,DX,D
10:21:51,INDF,RG,6350,2,F,ZP,PD,D
10:21:18,INDF,RG,6375,2,D,XC,ZP,F
10:21:18,INDF,RG,6375,1,D,PD,ZP,F
10:20:55,INDF,RG,6375,1,D,CC,ZP,F
10:20:52,INDF,RG,6350,3,F,ZP,XC,D
10:20:39,INDF,RG,6375,1,D,XC,ZP,F
10:20:31,INDF,RG,6375,5,D,PD,ZP,F
10:20:18,INDF,RG,6375,5,D,PD,ZP,F
10:20:17,INDF,RG,6375,7,F,ZP,ZP,F
10:19:27,INDF,RG,6375,44,F,ZP,ZP,F
10:19:26,INDF,RG,6350,1,D,PD,XC,D
10:19:19,INDF,RG,6350,1,F,CS,DX,D
10:19:01,INDF,RG,6350,2,F,CS,FS,D
10:19:01,INDF,RG,6350,10,D,PD,FS,D
10:19:01,INDF,RG,6350,10,D,SS,FS,D
10:19:01,INDF,RG,6350,2,D,YP,FS,D
10:19:01,INDF,RG,6350,1,D,NI,FS,D
10:19:01,INDF,RG,6350,5,D,GR,FS,D
10:19:01,INDF,RG,6350,1,F,AK,FS,D
10:19:01,INDF,RG,6350,2,D,XL,FS,D
10:19:01,INDF,RG,6350,3,F,CS,FS,D
10:19:01,INDF,RG,6350,5,D,PD,FS,D
10:18:45,INDF,RG,6375,2,D,XL,ZP,F
10:18:24,INDF,RG,6350,5,D,NI,YU,F
10:18:24,INDF,RG,6350,6,D,PD,YU,F
10:18:24,INDF,RG,6350,10,D,YP,YU,F
10:18:24,INDF,RG,6350,2,D,CP,YU,F
10:18:24,INDF,RG,6350,2,D,YP,YU,F
10:18:24,INDF,RG,6350,14,D,IF,YU,F
10:17:52,INDF,RG,6350,6,D,IF,ZP,F
10:17:52,INDF,RG,6350,41,D,KK,ZP,F
10:16:42,INDF,RG,6350,1,D,KK,DX,D
10:16:32,INDF,RG,6375,1,D,PD,ZP,F
10:15:30,INDF,RG,6375,1,F,AK,ZP,F
10:15:22,INDF,RG,6350,100,D,KK,YU,D
10:15:19,INDF,RG,6350,1,D,KK,ZP,F
10:15:19,INDF,RG,6350,14,D,KK,YU,D
10:15:19,INDF,RG,6350,1,D,PD,YU,D
10:15:19,INDF,RG,6350,85,D,CC,YU,D
10:15:15,INDF,RG,6375,1,F,AK,ZP,F
10:15:13,INDF,RG,6350,46,D,CC,ZP,F
10:15:13,INDF,RG,6350,100,D,CC,YU,D
10:15:10,INDF,RG,6350,100,D,CC,YU,D
10:14:50,INDF,RG,6350,3,D,CC,YP,D
10:14:10,INDF,RG,6350,2,D,CC,DX,D
10:13:40,INDF,RG,6350,4,D,CC,PD,D
10:13:15,INDF,RG,6375,1,F,AK,ZP,F
10:13:10,INDF,RG,6350,88,D,CC,ZP,F
10:12:54,INDF,RG,6375,5,D,PD,ZP,F
10:12:30,INDF,RG,6375,1,F,AK,ZP,F
10:12:24,INDF,RG,6350,72,D,CC,AK,F
10:12:24,INDF,RG,6350,4,D,XC,AK,F
10:12:24,INDF,RG,6350,2,D,SQ,AK,F
10:12:24,INDF,RG,6350,1,D,PD,AK,F
10:12:24,INDF,RG,6350,1,F,AK,AK,F
10:12:24,INDF,RG,6350,1,D,NI,AK,F
10:12:24,INDF,RG,6350,1,D,XC,AK,F
10:12:24,INDF,RG,6350,2,F,CS,AK,F
10:12:24,INDF,RG,6350,3,D,PD,AK,F
10:12:24,INDF,RG,6350,4,D,XC,AK,F
10:12:24,INDF,RG,6350,1,D,YP,AK,F
10:12:24,INDF,RG,6350,39,D,YU,AK,F
10:12:23,INDF,RG,6350,61,D,YU,ZP,F
10:12:23,INDF,RG,6350,13,D,YU,ZP,F
10:11:53,INDF,RG,6375,10,D,CC,ZP,F
10:11:39,INDF,RG,6350,1,D,YP,DX,D
10:11:17,INDF,RG,6375,1,D,PD,ZP,F
10:11:07,INDF,RG,6375,1,D,PD,ZP,F
10:10:40,INDF,RG,6350,1,D,YP,PD,D
10:10:21,INDF,RG,6350,13,D,YP,ZP,F
10:10:21,INDF,RG,6350,1,D,NI,ZP,F
10:10:21,INDF,RG,6350,4,D,DX,ZP,F
10:09:29,INDF,RG,6350,1,D,DX,ZP,F
10:09:29,INDF,RG,6350,2,F,CS,ZP,F
10:09:29,INDF,RG,6350,48,D,YP,ZP,F
10:08:57,INDF,RG,6350,1,D,YP,DX,D
10:08:47,INDF,RG,6350,1,D,YP,EP,D
10:08:47,INDF,RG,6350,1,D,XL,EP,D
10:08:47,INDF,RG,6350,8,D,XA,EP,D
10:08:00,INDF,RG,6350,14,D,XA,YU,F
10:07:30,INDF,RG,6350,3,D,XA,ZP,F
10:07:30,INDF,RG,6350,1,D,PD,ZP,F
10:07:30,INDF,RG,6350,15,D,YP,ZP,F
10:07:30,INDF,RG,6350,1,D,XC,ZP,F
10:07:30,INDF,RG,6350,2,D,YP,ZP,F
10:07:30,INDF,RG,6350,16,D,YU,ZP,F
10:07:30,INDF,RG,6350,17,D,XC,ZP,F
10:07:17,INDF,RG,6350,1,D,XC,XC,D
10:06:15,INDF,RG,6350,1,D,XC,DX,D
10:05:24,INDF,RG,6350,13,D,XC,ZP,F
10:05:24,INDF,RG,6350,36,D,YU,ZP,F
10:05:00,INDF,RG,6375,8,D,YU,ZP,F
10:05:00,INDF,RG,6375,19,D,YU,CC,F
10:04:49,INDF,RG,6350,14,D,YU,YU,D
10:04:49,INDF,RG,6350,1,F,CC,YU,D
10:04:49,INDF,RG,6350,1,F,AK,YU,D
10:04:49,INDF,RG,6350,2,F,CS,YU,D
10:04:49,INDF,RG,6350,3,D,XC,YU,D
10:04:49,INDF,RG,6350,1,D,CC,YU,D
10:04:49,INDF,RG,6350,10,D,PD,YU,D
10:04:49,INDF,RG,6350,1,D,NI,YU,D
10:04:49,INDF,RG,6350,1,D,AO,YU,D
10:04:49,INDF,RG,6350,1,D,PD,YU,D
10:04:49,INDF,RG,6350,1,D,NI,YU,D
10:04:49,INDF,RG,6350,50,D,PD,YU,D
10:04:49,INDF,RG,6350,14,D,SQ,YU,D
10:04:37,INDF,RG,6350,16,D,SQ,ZP,F
10:04:37,INDF,RG,6350,2,D,PD,ZP,F
10:04:37,INDF,RG,6350,20,D,YP,ZP,F
10:04:37,INDF,RG,6350,1,D,GR,ZP,F
10:04:37,INDF,RG,6350,78,D,YP,ZP,F
10:04:37,INDF,RG,6350,25,D,YP,ZP,F
10:04:37,INDF,RG,6350,5,D,YP,YU,D
10:04:37,INDF,RG,6350,30,D,DR,YU,D
10:04:37,INDF,RG,6350,5,D,XC,YU,D
10:04:37,INDF,RG,6350,2,D,CC,YU,D
10:04:37,INDF,RG,6350,30,D,XA,YU,D
10:04:37,INDF,RG,6350,2,F,CS,YU,D
10:04:37,INDF,RG,6350,1,D,PD,YU,D
10:04:37,INDF,RG,6350,25,F,ZP,YU,D
10:04:34,INDF,RG,6350,100,F,ZP,YU,D
10:03:33,INDF,RG,6350,1,F,ZP,XC,D
10:03:13,INDF,RG,6375,2,F,AK,CC,F
10:03:03,INDF,RG,6350,125,F,ZP,AK,F
10:03:01,INDF,RG,6350,200,F,ZP,YU,D
10:02:59,INDF,RG,6350,51,F,ZP,YU,D
10:02:59,INDF,RG,6350,10,D,CP,YU,D
10:02:59,INDF,RG,6350,3,D,NI,YU,D
10:02:59,INDF,RG,6350,3,D,YP,YU,D
10:02:59,INDF,RG,6350,5,D,YP,YU,D
10:02:59,INDF,RG,6350,1,D,NI,YU,D
10:02:59,INDF,RG,6350,1,D,XL,YU,D
10:02:59,INDF,RG,6350,2,D,GR,YU,D
10:02:59,INDF,RG,6350,1,D,PD,YU,D
10:02:59,INDF,RG,6350,5,D,NI,YU,D
10:02:59,INDF,RG,6350,5,D,YP,YU,D
10:02:59,INDF,RG,6350,5,D,CC,YU,D
10:02:59,INDF,RG,6350,5,D,DH,YU,D
10:02:59,INDF,RG,6350,10,D,YP,YU,D
10:02:59,INDF,RG,6350,10,D,YP,YU,D
10:02:59,INDF,RG,6350,10,D,YP,YU,D
10:02:59,INDF,RG,6350,50,D,YP,YU,D
10:02:59,INDF,RG,6350,1,D,DR,YU,D
10:02:59,INDF,RG,6350,1,D,XC,YU,D
10:02:59,INDF,RG,6350,21,D,NI,YU,D
10:02:28,INDF,RG,6375,1,F,AK,CC,F
10:02:25,INDF,RG,6375,5,D,NI,CC,F
10:02:19,INDF,RG,6350,29,D,NI,ZP,F
10:02:19,INDF,RG,6350,9,D,XC,ZP,F
10:02:19,INDF,RG,6350,2,D,GR,ZP,F
10:02:19,INDF,RG,6350,3,D,CC,ZP,F
10:02:19,INDF,RG,6350,1,D,YP,ZP,F
10:02:19,INDF,RG,6350,56,D,NI,ZP,F
10:02:10,INDF,RG,6375,107,F,ZP,CC,F
10:02:04,INDF,RG,6375,4,D,XC,CC,F
10:01:48,INDF,RG,6350,1,D,NI,XC,D
10:01:27,INDF,RG,6350,1,D,NI,DX,D
10:00:54,INDF,RG,6375,2,D,YP,CC,F
10:00:51,INDF,RG,6350,3,D,NI,CC,D
10:00:49,INDF,RG,6375,1,D,LG,CC,F
10:00:45,INDF,RG,6350,1,D,NI,AK,F
10:00:25,INDF,RG,6350,6,D,NI,ZP,F
10:00:20,INDF,RG,6375,1,F,AK,CC,F
10:00:17,INDF,RG,6350,32,D,NI,ZP,F
10:00:17,INDF,RG,6350,3,D,CC,ZP,F
10:00:17,INDF,RG,6350,1,D,CC,ZP,F
10:00:17,INDF,RG,6350,15,D,XA,ZP,F
10:00:17,INDF,RG,6350,19,D,CC,ZP,F
10:00:17,INDF,RG,6375,32,F,ZP,CC,F
10:00:00,INDF,RG,6350,11,D,CC,AK,F
10:00:00,INDF,RG,6350,1,D,XC,AK,F
10:00:00,INDF,RG,6350,5,D,PD,AK,F
10:00:00,INDF,RG,6350,5,D,PD,AK,F
9:59:13,INDF,RG,6375,54,F,ZP,CC,F
9:58:10,INDF,RG,6350,3,D,PD,ZP,F
9:58:10,INDF,RG,6350,1,D,CC,ZP,F
9:58:10,INDF,RG,6350,2,D,PD,ZP,F
9:58:10,INDF,RG,6350,2,D,CC,ZP,F
9:58:10,INDF,RG,6350,15,D,NI,ZP,F
9:58:10,INDF,RG,6350,10,D,CC,ZP,F
9:58:10,INDF,RG,6350,5,D,CC,ZP,F
9:58:10,INDF,RG,6350,5,D,CC,ZP,F
9:58:10,INDF,RG,6350,2,D,NI,ZP,F
9:58:10,INDF,RG,6350,4,D,XC,ZP,F
9:58:08,INDF,RG,6350,1,D,XC,DX,F
9:58:08,INDF,RG,6350,10,D,CC,DX,F
9:57:57,INDF,RG,6350,1,D,CC,YP,D
9:57:53,INDF,RG,6350,8,D,CC,KK,D
9:57:28,INDF,RG,6375,1,F,AK,CC,F
9:57:28,INDF,RG,6350,31,D,CC,AK,F
9:57:28,INDF,RG,6350,2,D,DR,AK,F
9:57:28,INDF,RG,6350,1,D,PD,AK,F
9:57:28,INDF,RG,6350,5,D,PD,AK,F
9:57:28,INDF,RG,6350,2,D,CC,AK,F
9:57:28,INDF,RG,6350,1,D,DR,AK,F
9:57:28,INDF,RG,6350,20,D,KK,AK,F
9:57:28,INDF,RG,6350,3,D,KK,AK,F
9:57:28,INDF,RG,6350,1,D,XC,AK,F
9:57:28,INDF,RG,6350,1,D,PD,AK,F
9:57:28,INDF,RG,6350,12,D,XC,AK,F
9:57:28,INDF,RG,6350,1,D,XC,AK,F
9:57:28,INDF,RG,6350,5,D,SQ,AK,F
9:57:28,INDF,RG,6350,1,D,DR,AK,F
9:57:28,INDF,RG,6350,1,D,PD,AK,F
9:57:28,INDF,RG,6350,1,D,XC,AK,F
9:57:28,INDF,RG,6350,3,D,DR,AK,F
9:57:28,INDF,RG,6350,1,D,CC,AK,F
9:57:28,INDF,RG,6350,6,D,NI,AK,F
9:57:27,INDF,RG,6350,58,D,NI,ZP,F
9:57:27,INDF,RG,6350,1,D,CC,ZP,F
9:57:27,INDF,RG,6350,1,D,YP,ZP,F
9:57:27,INDF,RG,6350,2,D,YP,ZP,F
9:57:27,INDF,RG,6350,10,D,NI,ZP,F
9:57:27,INDF,RG,6350,1,D,DR,ZP,F
9:57:27,INDF,RG,6350,100,D,PD,ZP,F
9:57:27,INDF,RG,6350,2,D,YP,ZP,F
9:57:27,INDF,RG,6350,1,D,YP,ZP,F
9:57:27,INDF,RG,6350,1,D,DH,ZP,F
9:57:27,INDF,RG,6350,10,D,YP,ZP,F
9:57:27,INDF,RG,6350,1,D,AT,ZP,F
9:57:27,INDF,RG,6350,1,D,KK,ZP,F
9:57:27,INDF,RG,6350,5,D,NI,ZP,F
9:57:00,INDF,RG,6350,2,D,NI,YU,F
9:57:00,INDF,RG,6350,1,D,SQ,YU,F
9:57:00,INDF,RG,6350,1,D,DR,YU,F
9:57:00,INDF,RG,6350,5,D,YP,YU,F
9:57:00,INDF,RG,6350,1,D,PD,YU,F
9:57:00,INDF,RG,6350,1,D,DR,YU,F
9:57:00,INDF,RG,6350,3,D,YP,YU,F
9:56:12,INDF,RG,6350,7,D,YP,YU,D
9:56:12,INDF,RG,6350,5,D,PD,YU,D
9:56:12,INDF,RG,6350,10,D,PD,YU,D
9:56:12,INDF,RG,6350,26,D,XC,YU,D
9:56:12,INDF,RG,6350,20,D,YP,YU,D
9:56:12,INDF,RG,6350,32,D,SQ,YU,D
9:56:10,INDF,RG,6375,1,F,AK,CC,F
9:56:09,INDF,RG,6350,98,D,SQ,YU,D
9:56:09,INDF,RG,6350,2,F,ZP,YU,D
9:56:06,INDF,RG,6350,1,F,ZP,XC,D
9:55:47,INDF,RG,6350,12,F,ZP,CC,D
9:55:19,INDF,RG,6350,16,F,ZP,ZP,F
9:55:19,INDF,RG,6350,5,D,YP,ZP,F
9:55:19,INDF,RG,6350,1,D,YP,ZP,F
9:55:19,INDF,RG,6350,10,D,YP,ZP,F
9:55:19,INDF,RG,6350,1,D,XL,ZP,F
9:55:19,INDF,RG,6350,1,D,DR,ZP,F
9:55:19,INDF,RG,6350,5,D,YP,ZP,F
9:55:19,INDF,RG,6350,22,D,AZ,ZP,F
9:54:15,INDF,RG,6375,1,D,AT,CC,F
9:54:09,INDF,RG,6375,1,D,YP,CC,F
9:54:00,INDF,RG,6375,1,F,AK,CC,F
9:53:57,INDF,RG,6350,78,D,AZ,ZP,F
9:53:57,INDF,RG,6350,12,D,NI,ZP,F
9:52:08,INDF,RG,6375,1,D,XC,CC,F
9:52:04,INDF,RG,6350,1,D,PD,AK,F
9:52:04,INDF,RG,6350,25,D,YP,AK,F
9:52:04,INDF,RG,6350,65,D,YB,AK,F
9:52:04,INDF,RG,6375,1,F,AK,CC,F
9:52:02,INDF,RG,6350,57,D,YB,ZP,F
9:50:42,INDF,RG,6350,28,D,YB,GR,D
9:50:42,INDF,RG,6350,1,D,XL,GR,D
9:50:42,INDF,RG,6350,2,D,PD,GR,D
9:50:42,INDF,RG,6350,10,D,PD,GR,D
9:50:42,INDF,RG,6350,59,D,PD,GR,D
9:50:17,INDF,RG,6350,9,D,PD,ZP,F
9:49:51,INDF,RG,6350,32,D,PD,ZP,F
9:49:51,INDF,RG,6350,3,D,YB,ZP,F
9:49:51,INDF,RG,6350,1,D,NI,ZP,F
9:49:51,INDF,RG,6350,37,D,YP,ZP,F
9:49:02,INDF,RG,6350,18,D,YP,BK,F
9:48:56,INDF,RG,6350,22,D,YP,BK,F
9:48:52,INDF,RG,6350,23,D,YP,YU,D
9:48:52,INDF,RG,6350,77,D,OD,YU,D
9:48:51,INDF,RG,6350,22,D,OD,BK,F
9:48:49,INDF,RG,6350,1,D,OD,YU,D
9:48:49,INDF,RG,6350,50,D,CC,YU,D
9:48:49,INDF,RG,6350,5,D,YP,YU,D
9:48:49,INDF,RG,6350,5,D,YP,YU,D
9:48:49,INDF,RG,6350,1,D,LG,YU,D
9:48:49,INDF,RG,6350,1,D,YP,YU,D
9:48:49,INDF,RG,6350,10,D,AT,YU,D
9:48:49,INDF,RG,6350,1,D,AT,YU,D
9:48:49,INDF,RG,6350,1,D,GR,YU,D
9:48:49,INDF,RG,6350,1,D,XC,YU,D
9:48:49,INDF,RG,6350,3,D,GR,YU,D
9:48:49,INDF,RG,6350,5,D,AG,YU,D
9:48:49,INDF,RG,6350,2,D,HP,YU,D
9:48:49,INDF,RG,6350,1,D,PD,YU,D
9:48:49,INDF,RG,6350,13,D,PD,YU,D
9:48:48,INDF,RG,6350,7,D,PD,BK,F
9:48:48,INDF,RG,6350,5,D,DH,BK,F
9:48:48,INDF,RG,6350,1,D,TF,BK,F
9:48:48,INDF,RG,6350,10,D,YP,BK,F
9:48:48,INDF,RG,6350,1,D,PD,BK,F
9:48:48,INDF,RG,6350,1,D,PD,BK,F
9:48:48,INDF,RG,6350,1,D,PD,BK,F
9:48:48,INDF,RG,6350,2,D,PD,BK,F
9:48:44,INDF,RG,6350,3,D,PD,AK,F
9:48:44,INDF,RG,6350,2,D,PD,AK,F
9:48:44,INDF,RG,6350,88,D,PD,AK,F
9:48:43,INDF,RG,6350,70,D,PD,YU,D
9:48:43,INDF,RG,6350,1,D,XL,YU,D
9:48:43,INDF,RG,6350,1,D,DR,YU,D
9:48:43,INDF,RG,6350,2,D,KK,YU,D
9:48:43,INDF,RG,6350,10,D,DR,YU,D
9:48:43,INDF,RG,6350,1,D,TP,YU,D
9:48:43,INDF,RG,6350,5,D,DR,YU,D
9:48:39,INDF,RG,6350,9,D,DR,YU,D
9:48:29,INDF,RG,6350,9,D,DR,BK,F
9:48:27,INDF,RG,6350,11,D,DR,BK,F
9:48:23,INDF,RG,6350,61,D,DR,BK,F
9:48:18,INDF,RG,6350,5,D,DR,BK,F
9:48:18,INDF,RG,6350,200,D,FZ,BK,F
9:48:18,INDF,RG,6350,100,D,YU,BK,F
9:48:18,INDF,RG,6350,44,D,XA,BK,F
9:48:16,INDF,RG,6350,20,D,XA,PD,D
9:48:16,INDF,RG,6350,86,D,XA,AK,F
9:48:16,INDF,RG,6350,2,D,XC,AK,F
9:48:15,INDF,RG,6375,1,F,AK,BK,F
9:48:15,INDF,RG,6375,5,D,YU,BK,F
9:48:14,INDF,RG,6375,14,D,YU,AK,F
9:48:14,INDF,RG,6375,2,D,CC,AK,F
9:48:14,INDF,RG,6375,2,F,CS,AK,F
9:48:14,INDF,RG,6375,1,F,CC,AK,F
9:48:14,INDF,RG,6375,1,D,PD,AK,F
9:48:14,INDF,RG,6375,1,D,PD,AK,F
9:48:14,INDF,RG,6375,11,D,PD,AK,F
9:48:14,INDF,RG,6375,1,D,XL,AK,F
9:48:14,INDF,RG,6375,5,D,YP,AK,F
9:48:14,INDF,RG,6375,3,D,YP,AK,F
9:48:14,INDF,RG,6375,1,F,AK,AK,F
9:48:14,INDF,RG,6375,4,F,CS,AK,F
9:48:14,INDF,RG,6375,454,D,IF,AK,F
9:48:14,INDF,RG,6375,90,D,IF,AK,F
9:48:13,INDF,RG,6375,107,D,IF,AK,F
9:48:13,INDF,RG,6375,349,D,IF,AK,F
9:48:13,INDF,RG,6375,5,D,DH,AK,F
9:48:13,INDF,RG,6375,1,D,KK,AK,F
9:48:13,INDF,RG,6375,1,D,NI,AK,F
9:48:13,INDF,RG,6375,5,D,XC,AK,F
9:48:13,INDF,RG,6375,1,D,XC,AK,F
9:48:13,INDF,RG,6375,3,F,CS,AK,F
9:48:13,INDF,RG,6375,1,D,PD,AK,F
9:48:13,INDF,RG,6375,3,D,XC,AK,F
9:48:13,INDF,RG,6375,6,D,XL,AK,F
9:48:13,INDF,RG,6375,1,D,NI,AK,F
9:48:13,INDF,RG,6375,6,D,BQ,AK,F
9:48:13,INDF,RG,6375,118,F,ZP,AK,F
9:48:13,INDF,RG,6375,17,F,ZP,ZP,F
9:48:12,INDF,RG,6375,91,F,ZP,AK,F
9:48:12,INDF,RG,6375,96,F,ZP,BK,F
9:48:12,INDF,RG,6375,4,F,CS,BK,F
9:48:12,INDF,RG,6375,10,D,CC,BK,F
9:48:12,INDF,RG,6375,10,D,PD,AK,F
9:48:12,INDF,RG,6375,1,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,CC,AK,F
9:48:12,INDF,RG,6375,1,D,PD,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,YU,AK,F
9:48:12,INDF,RG,6375,10,D,KK,AK,F
9:48:12,INDF,RG,6375,1,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,XL,AK,F
9:48:12,INDF,RG,6375,1,D,PD,AK,F
9:48:12,INDF,RG,6375,3,F,CS,AK,F
9:48:12,INDF,RG,6375,5,D,XC,AK,F
9:48:12,INDF,RG,6375,10,D,PD,AK,F
9:48:12,INDF,RG,6375,1,D,CC,AK,F
9:48:12,INDF,RG,6375,1,D,XL,AK,F
9:48:12,INDF,RG,6375,1,D,DX,AK,F
9:48:12,INDF,RG,6375,5,D,PD,AK,F
9:48:12,INDF,RG,6375,2,D,AT,AK,F
9:48:12,INDF,RG,6375,1,F,CS,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,3,D,PD,AK,F
9:48:12,INDF,RG,6375,5,D,XC,AK,F
9:48:12,INDF,RG,6375,3,D,XC,AK,F
9:48:12,INDF,RG,6375,1,D,PD,AK,F
9:48:12,INDF,RG,6375,3,D,NI,AK,F
9:48:12,INDF,RG,6375,2,D,XC,AK,F
9:48:12,INDF,RG,6375,2,D,PD,AK,F
9:48:12,INDF,RG,6375,5,D,KK,AK,F
9:48:12,INDF,RG,6375,13,D,YU,AK,F
9:48:12,INDF,RG,6375,20,D,KK,AK,F
9:48:12,INDF,RG,6375,1,D,YP,AK,F
9:48:12,INDF,RG,6375,5,D,GR,AK,F
9:48:12,INDF,RG,6375,2,D,CC,AK,F
9:48:12,INDF,RG,6375,5,D,PD,AK,F
9:48:12,INDF,RG,6375,1,D,GR,AK,F
9:48:12,INDF,RG,6375,1,D,XC,AK,F
9:48:12,INDF,RG,6375,8,D,CC,AK,F
9:48:12,INDF,RG,6375,1,F,AK,AK,F
9:48:12,INDF,RG,6375,1,D,NI,AK,F
9:48:12,INDF,RG,6375,1,D,PD,AK,F
9:48:12,INDF,RG,6375,5,D,DR,AK,F
9:48:12,INDF,RG,6375,25,D,YP,AK,F
9:48:12,INDF,RG,6375,5,D,DR,AK,F
9:48:12,INDF,RG,6375,4,F,CS,AK,F
9:48:12,INDF,RG,6375,309,D,FZ,AK,F
9:48:11,INDF,RG,6375,500,D,FZ,AK,F
9:48:10,INDF,RG,6375,103,D,FZ,AK,F
9:48:10,INDF,RG,6375,24,D,FZ,BK,F
9:48:09,INDF,RG,6375,64,D,FZ,AK,F
9:48:09,INDF,RG,6375,1,D,XC,AK,F
9:48:09,INDF,RG,6375,13,D,YU,AK,F
9:48:09,INDF,RG,6375,2,D,YB,AK,F
9:48:09,INDF,RG,6375,1,D,PD,AK,F
9:48:09,INDF,RG,6375,2,D,CC,AK,F
9:48:09,INDF,RG,6375,1,D,YP,AK,F
9:48:09,INDF,RG,6375,8,D,NI,AK,F
9:48:09,INDF,RG,6375,5,D,DX,AK,F
9:48:09,INDF,RG,6375,1,F,AK,AK,F
9:48:09,INDF,RG,6375,15,D,KK,AK,F
9:48:09,INDF,RG,6375,1,D,PD,AK,F
9:48:09,INDF,RG,6375,276,D,YP,AK,F
9:48:09,INDF,RG,6375,1,D,SQ,AK,F
9:48:09,INDF,RG,6375,6,F,CS,AK,F
9:48:09,INDF,RG,6375,1,D,PD,AK,F
9:48:09,INDF,RG,6375,1,D,SQ,AK,F
9:48:09,INDF,RG,6375,6,F,CS,AK,F
9:48:09,INDF,RG,6375,1,F,AK,AK,F
9:48:09,INDF,RG,6375,10,D,GR,AK,F
9:48:09,INDF,RG,6375,20,D,DR,AK,F
9:48:09,INDF,RG,6375,2,D,XC,AK,F
9:48:09,INDF,RG,6375,62,F,ZP,AK,F
9:47:19,INDF,RG,6375,7,F,ZP,YU,F
9:47:19,INDF,RG,6375,26,F,ZP,AK,F
9:47:19,INDF,RG,6375,85,F,ZP,ZP,F
9:47:18,INDF,RG,6400,73,F,ZP,CC,F
9:47:18,INDF,RG,6400,6,F,ZP,ZP,F
9:47:18,INDF,RG,6400,2,F,ZP,AK,F
9:47:03,INDF,RG,6400,1,D,DR,AK,F
9:45:31,INDF,RG,6375,3,F,ZP,YU,F
9:45:28,INDF,RG,6400,1,D,DR,AK,F
9:45:20,INDF,RG,6375,2,F,ZP,YU,F
9:45:20,INDF,RG,6400,22,F,ZP,AK,F
9:45:20,INDF,RG,6400,1,F,ZP,ZP,F
9:45:18,INDF,RG,6375,3,F,ZP,ZP,F
9:45:13,INDF,RG,6400,20,D,PD,ZP,F
9:44:57,INDF,RG,6375,1,F,ZP,YU,F
9:44:43,INDF,RG,6375,9,F,ZP,YU,F
9:44:40,INDF,RG,6375,24,F,ZP,AK,F
9:44:38,INDF,RG,6400,59,F,ZP,ZP,F
9:44:15,INDF,RG,6400,1,F,AK,ZP,F
9:44:11,INDF,RG,6375,2,F,ZP,YU,F
9:44:00,INDF,RG,6375,17,F,ZP,YU,F
9:43:05,INDF,RG,6375,3,F,ZP,YU,F
9:43:00,INDF,RG,6400,33,D,YU,ZP,F
9:42:25,INDF,RG,6400,1,D,DH,ZP,F
9:40:52,INDF,RG,6375,1,F,ZP,YU,F
9:40:42,INDF,RG,6375,5,F,ZP,YP,D
9:40:33,INDF,RG,6375,2,F,ZP,YU,F
9:40:24,INDF,RG,6375,14,F,ZP,YU,F
9:40:22,INDF,RG,6375,29,F,ZP,AK,F
9:40:21,INDF,RG,6375,112,F,ZP,XC,D
9:38:29,INDF,RG,6375,3,F,ZP,YU,F
9:38:16,INDF,RG,6400,1,F,AK,ZP,F
9:38:15,INDF,RG,6375,23,F,ZP,YU,F
9:38:15,INDF,RG,6375,3,F,ZP,AZ,D
9:38:14,INDF,RG,6375,63,F,ZP,AK,F
9:38:14,INDF,RG,6400,2,F,AK,ZP,F
9:38:14,INDF,RG,6375,23,F,ZP,YU,F
9:38:13,INDF,RG,6375,12,F,ZP,AK,F
9:38:13,INDF,RG,6375,69,F,ZP,AK,F
9:38:13,INDF,RG,6375,1,F,CS,AK,F
9:38:13,INDF,RG,6375,5,F,CS,AK,F
9:38:13,INDF,RG,6375,4,F,CS,AK,F
9:38:13,INDF,RG,6375,10,D,AT,AK,F
9:38:13,INDF,RG,6375,1,D,GR,AK,F
9:38:13,INDF,RG,6375,10,D,LG,AK,F
